Zip Code,County,State,Entitlement
58429,Barnes County,North Dakota,
58430,Sheridan County,North Dakota,
58431,LaMoure County,North Dakota,
58433,LaMoure County,North Dakota,
58436,Dickey County,North Dakota,
58438,Wells County,North Dakota,
58439,McPherson County,North Dakota,
58440,Logan County,North Dakota,
58441,Dickey County,North Dakota,
58442,Logan County,North Dakota,
58443,Foster County,North Dakota,
58444,Sheridan County,North Dakota,
58445,Foster County,North Dakota,
58448,Griggs County,North Dakota,
58451,Wells County,North Dakota,
58452,Griggs County,North Dakota,
58454,LaMoure County,North Dakota,
58455,Stutsman County,North Dakota,
58456,LaMoure County,North Dakota,
58458,LaMoure County,North Dakota,
58460,McIntosh County,North Dakota,
58461,Barnes County,North Dakota,
58463,Sheridan County,North Dakota,
58464,Foster County,North Dakota,
58466,LaMoure County,North Dakota,
58467,Stutsman County,North Dakota,
58472,Stutsman County,North Dakota,
58474,Dickey County,North Dakota,
58475,Kidder County,North Dakota,
58476,Stutsman County,North Dakota,
58477,Burleigh County,North Dakota,
58478,Kidder County,North Dakota,
58479,Barnes County,North Dakota,
58480,Barnes County,North Dakota,
58481,Barnes County,North Dakota,
58482,Kidder County,North Dakota,
58483,Stutsman County,North Dakota,
58484,Griggs County,North Dakota,
58486,Wells County,North Dakota,
58487,Kidder County,North Dakota,
58488,Kidder County,North Dakota,
58490,LaMoure County,North Dakota,
58492,Barnes County,North Dakota,
58494,Burleigh County,North Dakota,
58495,McIntosh County,North Dakota,
58496,Stutsman County,North Dakota,
58497,Stutsman County,North Dakota,
58501,Burleigh County,North Dakota,
58502,Burleigh County,North Dakota,
58503,Burleigh County,North Dakota,
58504,Burleigh County,North Dakota,
58505,Burleigh County,North Dakota,
58506,Burleigh County,North Dakota,
58507,Burleigh County,North Dakota,
58520,Morton County,North Dakota,
58521,Burleigh County,North Dakota,
58523,Mercer County,North Dakota,
58524,Emmons County,North Dakota,
58528,Sioux County,North Dakota,
58529,Grant County,North Dakota,
58530,Oliver County,North Dakota,
58531,McLean County,North Dakota,
58532,Burleigh County,North Dakota,
58533,Grant County,North Dakota,
58535,Morton County,North Dakota,
58538,Sioux County,North Dakota,
58540,McLean County,North Dakota,
58541,Mercer County,North Dakota,
58542,Emmons County,North Dakota,
58544,Emmons County,North Dakota,
58545,Mercer County,North Dakota,
58549,Emmons County,North Dakota,
58552,Emmons County,North Dakota,
58554,Morton County,North Dakota,
58558,Burleigh County,North Dakota,
58559,McLean County,North Dakota,
58560,Burleigh County,North Dakota,
58561,Logan County,North Dakota,
58562,Grant County,North Dakota,
58563,Morton County,North Dakota,
58564,Grant County,North Dakota,
58565,McLean County,North Dakota,
58566,Morton County,North Dakota,
58568,Sioux County,North Dakota,
58569,Grant County,North Dakota,
58570,Morton County,North Dakota,
58571,Mercer County,North Dakota,
58572,Burleigh County,North Dakota,
58573,Emmons County,North Dakota,
58575,McLean County,North Dakota,
58576,McLean County,North Dakota,
58577,McLean County,North Dakota,
58579,McLean County,North Dakota,
58580,Mercer County,North Dakota,
58581,McIntosh County,North Dakota,
58601,Stark County,North Dakota,
58602,Stark County,North Dakota,
58620,Slope County,North Dakota,
58621,Golden Valley County,North Dakota,
58622,Stark County,North Dakota,
58623,Bowman County,North Dakota,
58625,Dunn County,North Dakota,
58626,Dunn County,North Dakota,
58627,Billings County,North Dakota,
58630,Stark County,North Dakota,
58631,Morton County,North Dakota,
58632,Golden Valley County,North Dakota,
58634,McKenzie County,North Dakota,
58636,Dunn County,North Dakota,
58638,Morton County,North Dakota,
58639,Adams County,North Dakota,
