Zip Code,County,State,Entitlement
83652,Canyon County,Idaho,
83653,Canyon County,Idaho,
83654,Adams County,Idaho,
83655,Payette County,Idaho,
83656,Canyon County,Idaho,
83657,Gem County,Idaho,
83660,Canyon County,Idaho,
83661,Payette County,Idaho,
83666,Boise County,Idaho,
83669,Ada County,Idaho,
83670,Gem County,Idaho,
83671,Idaho County,Idaho,
83672,Washington County,Idaho,
83676,Canyon County,Idaho,
83677,Valley County,Idaho,
83680,Ada County,Idaho,
83686,Canyon County,Idaho,
83687,Canyon County,Idaho,
83701,Ada County,Idaho,
83702,Ada County,Idaho,
83703,Ada County,Idaho,
83704,Ada County,Idaho,
83705,Ada County,Idaho,
83706,Ada County,Idaho,
83707,Ada County,Idaho,
83708,Ada County,Idaho,
83709,Ada County,Idaho,
83711,Ada County,Idaho,
83712,Ada County,Idaho,
83713,Ada County,Idaho,
83714,Ada County,Idaho,
83715,Ada County,Idaho,
83716,Ada County,Idaho,
83717,Ada County,Idaho,
83719,Ada County,Idaho,
83720,Ada County,Idaho,
83721,Ada County,Idaho,
83722,Ada County,Idaho,
83724,Ada County,Idaho,
83725,Ada County,Idaho,
83726,Ada County,Idaho,
83727,Ada County,Idaho,
83728,Ada County,Idaho,
83729,Ada County,Idaho,
83730,Ada County,Idaho,
83731,Ada County,Idaho,
83732,Ada County,Idaho,
83733,Ada County,Idaho,
83735,Ada County,Idaho,
83756,Ada County,Idaho,
83757,Ada County,Idaho,
83799,Ada County,Idaho,
83801,Kootenai County,Idaho,
83802,Shoshone County,Idaho,
83803,Kootenai County,Idaho,
83804,Bonner County,Idaho,
83805,Boundary County,Idaho,
83806,Latah County,Idaho,
83808,Shoshone County,Idaho,
83809,Bonner County,Idaho,
83810,Kootenai County,Idaho,
83811,Bonner County,Idaho,
83812,Shoshone County,Idaho,
83813,Bonner County,Idaho,
83814,Kootenai County,Idaho,
83815,Kootenai County,Idaho,
83816,Kootenai County,Idaho,
83821,Bonner County,Idaho,
83822,Bonner County,Idaho,
83823,Latah County,Idaho,
83824,Benewah County,Idaho,
83825,Bonner County,Idaho,
83826,Boundary County,Idaho,
83827,Clearwater County,Idaho,
83830,Benewah County,Idaho,
83832,Latah County,Idaho,
83833,Kootenai County,Idaho,
83834,Latah County,Idaho,
83835,Kootenai County,Idaho,
83836,Bonner County,Idaho,
83837,Shoshone County,Idaho,
83839,Shoshone County,Idaho,
83840,Bonner County,Idaho,
83841,Bonner County,Idaho,
83842,Kootenai County,Idaho,
83843,Latah County,Idaho,
83844,Latah County,Idaho,
83845,Boundary County,Idaho,
83846,Shoshone County,Idaho,
83847,Boundary County,Idaho,
83848,Bonner County,Idaho,
83849,Shoshone County,Idaho,
83850,Shoshone County,Idaho,
83851,Benewah County,Idaho,
83852,Bonner County,Idaho,
83853,Boundary County,Idaho,
83854,Kootenai County,Idaho,
83855,Latah County,Idaho,
83856,Bonner County,Idaho,
83857,Latah County,Idaho,
83858,Kootenai County,Idaho,
83860,Bonner County,Idaho,
83861,Benewah County,Idaho,
83864,Bonner County,Idaho,
83865,Bonner County,Idaho,
83866,Benewah County,Idaho,
83867,Shoshone County,Idaho,
83868,Shoshone County,Idaho,
83869,Kootenai County,Idaho,
83870,Benewah County,Idaho,
83871,Latah County,Idaho,
83872,Latah County,Idaho,
83873,Shoshone County,Idaho,
83874,Shoshone County,Idaho,
83876,Kootenai County,Idaho,
83877,Kootenai County,Idaho,
