Zip Code,County,State,Entitlement
98352,Pierce County,Washington,
98353,Kitsap County,Washington,
98354,Pierce County,Washington,
98355,Lewis County,Washington,
98356,Lewis County,Washington,
98357,Clallam County,Washington,
98358,Jefferson County,Washington,
98359,Kitsap County,Washington,
98360,Pierce County,Washington,
98361,Lewis County,Washington,
98362,Clallam County,Washington,
98363,Clallam County,Washington,
98364,Kitsap County,Washington,
98365,Jefferson County,Washington,
98366,Kitsap County,Washington,
98367,Kitsap County,Washington,
98368,Jefferson County,Washington,
98370,Kitsap County,Washington,
98371,Pierce County,Washington,
98372,Pierce County,Washington,
98373,Pierce County,Washington,
98374,Pierce County,Washington,
98375,Pierce County,Washington,
98376,Jefferson County,Washington,
98377,Lewis County,Washington,
98378,Kitsap County,Washington,
98380,Kitsap County,Washington,
98381,Clallam County,Washington,
98382,Clallam County,Washington,
98383,Kitsap County,Washington,
98384,Kitsap County,Washington,
98385,Pierce County,Washington,
98386,Kitsap County,Washington,
98387,Pierce County,Washington,
98388,Pierce County,Washington,
98390,Pierce County,Washington,
98391,Pierce County,Washington,
98392,Kitsap County,Washington,
98393,Kitsap County,Washington,
98394,Pierce County,Washington,
98395,Pierce County,Washington,
98396,Pierce County,Washington,
98397,Pierce County,Washington,
98398,Lewis County,Washington,
98401,Pierce County,Washington,
98402,Pierce County,Washington,
98403,Pierce County,Washington,
98404,Pierce County,Washington,
98405,Pierce County,Washington,
98406,Pierce County,Washington,
98407,Pierce County,Washington,
98408,Pierce County,Washington,
98409,Pierce County,Washington,
98411,Pierce County,Washington,
98412,Pierce County,Washington,
98413,Pierce County,Washington,
98415,Pierce County,Washington,
98416,Pierce County,Washington,
98417,Pierce County,Washington,
98418,Pierce County,Washington,
98419,Pierce County,Washington,
98421,Pierce County,Washington,
98422,Pierce County,Washington,
98424,Pierce County,Washington,
98430,Pierce County,Washington,
98431,Pierce County,Washington,
98433,Pierce County,Washington,
98438,Pierce County,Washington,
98439,Pierce County,Washington,
98442,Pierce County,Washington,
98443,Pierce County,Washington,
98444,Pierce County,Washington,
98445,Pierce County,Washington,
98446,Pierce County,Washington,
98447,Pierce County,Washington,
98448,Pierce County,Washington,
98450,Pierce County,Washington,
98455,Pierce County,Washington,
98460,Pierce County,Washington,
98464,Pierce County,Washington,
98465,Pierce County,Washington,
98466,Pierce County,Washington,
98467,Pierce County,Washington,
98471,Pierce County,Washington,
98477,Pierce County,Washington,
98481,Pierce County,Washington,
98490,Pierce County,Washington,
98492,Pierce County,Washington,
98493,Pierce County,Washington,
98496,Pierce County,Washington,
98497,Pierce County,Washington,
98498,Pierce County,Washington,
98499,Pierce County,Washington,
98501,Thurston County,Washington,
98502,Thurston County,Washington,
98503,Thurston County,Washington,
98504,Thurston County,Washington,
98505,Thurston County,Washington,
98506,Thurston County,Washington,
98507,Thurston County,Washington,
98508,Thurston County,Washington,
98509,Thurston County,Washington,
98511,Thurston County,Washington,
98512,Thurston County,Washington,
98513,Thurston County,Washington,
98516,Thurston County,Washington,
98520,Grays Harbor County,Washington,
98522,Lewis County,Washington,
98524,Mason County,Washington,
98526,Grays Harbor County,Washington,
98527,Pacific County,Washington,
98528,Mason County,Washington,
98530,Thurston County,Washington,
98531,Lewis County,Washington,
98532,Lewis County,Washington,
98533,Lewis County,Washington,
98535,Grays Harbor County,Washington,
98536,Grays Harbor County,Washington,
98537,Grays Harbor County,Washington,
98538,Lewis County,Washington,
98539,Lewis County,Washington,
98540,Thurston County,Washington,
98541,Grays Harbor County,Washington,
98542,Lewis County,Washington,
98544,Lewis County,Washington,
98546,Mason County,Washington,
98547,Grays Harbor County,Washington,
98548,Mason County,Washington,
98550,Grays Harbor County,Washington,
98552,Grays Harbor County,Washington,
98554,Pacific County,Washington,
98555,Mason County,Washington,
98556,Thurston County,Washington,
98557,Grays Harbor County,Washington,
98558,Pierce County,Washington,
98559,Grays Harbor County,Washington,
98560,Mason County,Washington,
98561,Pacific County,Washington,
98562,Grays Harbor County,Washington,
98563,Grays Harbor County,Washington,
98564,Lewis County,Washington,
98565,Lewis County,Washington,
98566,Grays Harbor County,Washington,
98568,Grays Harbor County,Washington,
98569,Grays Harbor County,Washington,
98570,Lewis County,Washington,
98571,Grays Harbor County,Washington,
98572,Lewis County,Washington,
98575,Grays Harbor County,Washington,
98576,Thurston County,Washington,
98577,Pacific County,Washington,
98579,Thurston County,Washington,
98580,Pierce County,Washington,
98581,Cowlitz County,Washington,
98582,Lewis County,Washington,
98583,Grays Harbor County,Washington,
98584,Mason County,Washington,
98585,Lewis County,Washington,
98586,Pacific County,Washington,
98587,Grays Harbor County,Washington,
98588,Mason County,Washington,
98589,Thurston County,Washington,
98590,Pacific County,Washington,
98591,Lewis County,Washington,
98592,Mason County,Washington,
98593,Lewis County,Washington,
98595,Grays Harbor County,Washington,
98596,Lewis County,Washington,
98597,Thurston County,Washington,
98599,Thurston County,Washington,
98601,Clark County,Washington,
98602,Klickitat County,Washington,
98603,Cowlitz County,Washington,
98604,Clark County,Washington,
98605,Klickitat County,Washington,
98606,Clark County,Washington,
98607,Clark County,Washington,
98609,Cowlitz County,Washington,
98610,Skamania County,Washington,
98611,Cowlitz County,Washington,
98612,Wahkiakum County,Washington,
98613,Klickitat County,Washington,
98614,Pacific County,Washington,
98616,Cowlitz County,Washington,
98617,Klickitat County,Washington,
98619,Klickitat County,Washington,
98620,Klickitat County,Washington,
98621,Wahkiakum County,Washington,
98622,Clark County,Washington,
98623,Klickitat County,Washington,
98624,Pacific County,Washington,
98625,Cowlitz County,Washington,
98626,Cowlitz County,Washington,
98628,Klickitat County,Washington,
98629,Clark County,Washington,
98631,Pacific County,Washington,
98632,Cowlitz County,Washington,
98635,Klickitat County,Washington,
98637,Pacific County,Washington,
98638,Pacific County,Washington,
98639,Skamania County,Washington,
98640,Pacific County,Washington,
98641,Pacific County,Washington,
98642,Clark County,Washington,
98643,Wahkiakum County,Washington,
98644,Pacific County,Washington,
98645,Cowlitz County,Washington,
98647,Wahkiakum County,Washington,
98648,Skamania County,Washington,
98649,Cowlitz County,Washington,
98650,Klickitat County,Washington,
98651,Skamania County,Washington,
98660,Clark County,Washington,
98661,Clark County,Washington,
98662,Clark County,Washington,
98663,Clark County,Washington,
98664,Clark County,Washington,
98665,Clark County,Washington,
98666,Clark County,Washington,
98667,Clark County,Washington,
98668,Clark County,Washington,
