Zip Code,County,State,Entitlement
46376,Lake County,Indiana,
46377,Lake County,Indiana,
46379,Newton County,Indiana,
46380,Jasper County,Indiana,
46381,Newton County,Indiana,
46382,LaPorte County,Indiana,
46383,Porter County,Indiana,
46384,Porter County,Indiana,
46385,Porter County,Indiana,
46390,LaPorte County,Indiana,
46391,LaPorte County,Indiana,
46392,Jasper County,Indiana,
46393,Porter County,Indiana,
46394,Lake County,Indiana,
46401,Lake County,Indiana,
46402,Lake County,Indiana,
46403,Lake County,Indiana,
46404,Lake County,Indiana,
46405,Lake County,Indiana,
46406,Lake County,Indiana,
46407,Lake County,Indiana,
46408,Lake County,Indiana,
46409,Lake County,Indiana,
46410,Lake County,Indiana,
46411,Lake County,Indiana,
46501,Marshall County,Indiana,
46502,Kosciusko County,Indiana,
46504,Marshall County,Indiana,
46506,Marshall County,Indiana,
46507,Elkhart County,Indiana,
46508,Kosciusko County,Indiana,
46510,Kosciusko County,Indiana,
46511,Marshall County,Indiana,
46513,Starke County,Indiana,
46514,Elkhart County,Indiana,
46515,Elkhart County,Indiana,
46516,Elkhart County,Indiana,
46517,Elkhart County,Indiana,
46524,Kosciusko County,Indiana,
46526,Elkhart County,Indiana,
46527,Elkhart County,Indiana,
46528,Elkhart County,Indiana,
46530,St. Joseph County,Indiana,
46531,Starke County,Indiana,
46532,Starke County,Indiana,
46534,Starke County,Indiana,
46536,St. Joseph County,Indiana,
46537,Marshall County,Indiana,
46538,Kosciusko County,Indiana,
46539,Kosciusko County,Indiana,
46540,Elkhart County,Indiana,
46542,Kosciusko County,Indiana,
46543,Elkhart County,Indiana,
46544,St. Joseph County,Indiana,
46545,St. Joseph County,Indiana,
46546,St. Joseph County,Indiana,
46550,Elkhart County,Indiana,
46552,St. Joseph County,Indiana,
46553,Elkhart County,Indiana,
46554,St. Joseph County,Indiana,
46555,Kosciusko County,Indiana,
46556,St. Joseph County,Indiana,
46561,St. Joseph County,Indiana,
46562,Kosciusko County,Indiana,
46563,Marshall County,Indiana,
46565,LaGrange County,Indiana,
46567,Kosciusko County,Indiana,
46570,Marshall County,Indiana,
46571,LaGrange County,Indiana,
46572,Marshall County,Indiana,
46573,Elkhart County,Indiana,
46574,St. Joseph County,Indiana,
46580,Kosciusko County,Indiana,
46581,Kosciusko County,Indiana,
46582,Kosciusko County,Indiana,
46590,Kosciusko County,Indiana,
46595,St. Joseph County,Indiana,
46601,St. Joseph County,Indiana,
46604,St. Joseph County,Indiana,
46613,St. Joseph County,Indiana,
46614,St. Joseph County,Indiana,
46615,St. Joseph County,Indiana,
46616,St. Joseph County,Indiana,
46617,St. Joseph County,Indiana,
46619,St. Joseph County,Indiana,
46620,St. Joseph County,Indiana,
46624,St. Joseph County,Indiana,
46626,St. Joseph County,Indiana,
46628,St. Joseph County,Indiana,
46634,St. Joseph County,Indiana,
46635,St. Joseph County,Indiana,
46637,St. Joseph County,Indiana,
46660,St. Joseph County,Indiana,
46680,St. Joseph County,Indiana,
46699,St. Joseph County,Indiana,
46701,Noble County,Indiana,
46702,Huntington County,Indiana,
46703,Steuben County,Indiana,
46704,Allen County,Indiana,
46705,DeKalb County,Indiana,
46706,DeKalb County,Indiana,
46710,Noble County,Indiana,
46711,Adams County,Indiana,
46713,Huntington County,Indiana,
46714,Wells County,Indiana,
46721,DeKalb County,Indiana,
46723,Whitley County,Indiana,
46725,Whitley County,Indiana,
46730,DeKalb County,Indiana,
46731,Wells County,Indiana,
46732,Noble County,Indiana,
46733,Adams County,Indiana,
46737,Steuben County,Indiana,
46738,DeKalb County,Indiana,
46740,Adams County,Indiana,
46741,Allen County,Indiana,
46742,Steuben County,Indiana,
46743,Allen County,Indiana,
46745,Allen County,Indiana,
46746,LaGrange County,Indiana,
46747,Steuben County,Indiana,
46748,Allen County,Indiana,
46750,Huntington County,Indiana,
46755,Noble County,Indiana,
46759,Wells County,Indiana,
46760,Noble County,Indiana,
46761,LaGrange County,Indiana,
46763,Noble County,Indiana,
46764,Whitley County,Indiana,
46765,Allen County,Indiana,
46766,Wells County,Indiana,
46767,Noble County,Indiana,
46769,Adams County,Indiana,
46770,Wells County,Indiana,
46771,LaGrange County,Indiana,
46772,Adams County,Indiana,
46773,Allen County,Indiana,
46774,Allen County,Indiana,
46776,Steuben County,Indiana,
46777,Wells County,Indiana,
46778,Wells County,Indiana,
46779,Steuben County,Indiana,
46780,Adams County,Indiana,
46781,Wells County,Indiana,
46782,Adams County,Indiana,
46783,Huntington County,Indiana,
46784,Noble County,Indiana,
46785,DeKalb County,Indiana,
46786,LaGrange County,Indiana,
46787,Whitley County,Indiana,
46788,Allen County,Indiana,
46789,Lagrange County,Indiana,
